gene1,gene2,score
UCP2,KLF5,0.414
UCP2,UQCRB,0.522
UCP2,IL6,0.477
UBXN2A,UBQLN4,0.53
UCP2,CS,0.476
UBXN2A,FAF1,0.699
UBXN2A,CPNE8,0.47
UBXN2A,KCTD13,0.443
ADCY4,NFATC4,0.556
ADCY4,ADRA2C,0.666
MSL3,EP400,0.926
ADCY4,NTPCR,0.65
ADCY4,ADCY5,0.941
ADCY4,GNAS,0.95
MSL3,HIST1H4E,0.912
ADCY4,PDE4A,0.863
ADCY4,PDE6G,0.68
ADCY4,GNG10,0.705
ADCY4,ENPP1,0.658
ADCY4,PDE1A,0.751
ADCY4,RAPGEF4,0.804
MSL3,WDR5,0.811
MSL3,HOXD3,0.49
MSL3,MOSPD1,0.46
MSL3,POLE3,0.726
MSL3,FGFR1OP,0.416
MSL3,KAT14,0.737
MSL3,HOXB6,0.447
RNF26,TMEM173,0.536
RNF26,TRIM32,0.543
RNF26,C1QTNF5,0.517
RNF26,INCA1,0.437
RNF26,RNF34,0.409
RNF26,FAM200B,0.459
RNF26,TOLLIP,0.578
AP1G2,HLA-C,0.6
AP1G2,PICALM,0.406
AP1G2,CHMP2A,0.82
AP1G2,CEP55,0.672
AP1G2,AP1M1,0.955
CASP2,TRAF1,0.959
CASP2,PRKDC,0.624
CASP2,CDK1,0.401
CASP2,BCL2,0.474
CASP2,STK38L,0.644
CASP2,LMNB2,0.922
CASP2,ATG7,0.417
RNF26,ZDHHC1,0.543
AP1G2,AP2A2,0.725
CASP2,NGF,0.927
CASP2,EDA,0.636
CASP2,ATG5,0.42
CASP2,RBM5,0.522
CASP2,NOL3,0.543
CASP2,BIRC2,0.837
TMEM136,RBMS3,0.765
CASP2,CHEK1,0.519
TMEM136,RNF180,0.548
TMEM136,TNPO2,0.436
TAF7,WDR5,0.929
TAF7,TAF15,0.766
TAF7,BRD2,0.72
TAF7,ASH2L,0.418
CASP2,CDC20,0.403
CASP2,PARP1,0.565
CASP2,ITGB3BP,0.608
CASP2,SP100,0.708
CASP2,TRADD,0.949
CASP2,ATG4A,0.653
TMEM136,UQCRB,0.622
TAF7,GTF2H5,0.916
TAF7,SENP3,0.901
TAF7,LPAR6,0.673
RAB8B,PBXIP1,0.436
TAF7,TADA1,0.917
RAB8B,ERGIC2,0.519
RAB8B,IFT20,0.701
RAB8B,FLNA,0.437
RAB8B,MICAL1,0.468
TAF7,GTF2H2,0.925
TAF7,SUPT6H,0.545
RAB8B,SEC11C,0.474
RAB8B,CALM1,0.407
RAB8B,TUBB2A,0.75
RAB8B,OPTN,0.724
RAB8B,RILPL1,0.439
RAB8B,SFXN2,0.442
KCTD2,KLHL22,0.552
KCTD2,ABHD14B,0.511
KCTD2,KCTD13,0.645
KCTD2,KCNS3,0.69
KCTD2,KLHL34,0.591
KCTD2,ZBTB6,0.61
KCTD2,INTS7,0.444
USP39,TLK2,0.591
USP39,USP1,0.537
KCTD2,KCTD11,0.627
USP39,PRPF4,0.971
USP39,AURKB,0.509
USP39,SRPK1,0.453
USP39,PPM1G,0.411
USP39,USP40,0.494
USP39,SNRPN,0.591
NFKBIB,ERC1,0.41
NFKBIB,IL6,0.574
NFKBIB,MAP3K1,0.781
NFKBIB,TONSL,0.436
NFKBIB,PTGS2,0.458
NFKBIB,UBC,0.913
SHISA2,ZADH2,0.419
NFKBIB,TRAF1,0.439
NFKBIB,IRAK1,0.519
SHISA2,CPAMD8,0.422
SHISA2,LRRC71,0.453
PRKDC,BLM,0.501
PRKDC,CDK1,0.537
PRKDC,XRCC2,0.556
PRKDC,RASSF1,0.533
SHISA2,NTPCR,0.505
PRKDC,POMK,0.547
PRKDC,RBBP8,0.801
PRKDC,BRCA2,0.749
PRKDC,TTI1,0.883
PRKDC,POLD1,0.954
PRKDC,RAD51B,0.531
PRKDC,RAD52,0.775
PRKDC,UBC,0.666
PRKDC,CDC45,0.55
PRKDC,POLM,0.967
PRKDC,RAD54B,0.602
PRKDC,EXO1,0.795
PRKDC,FANCG,0.409
PRKDC,RAD54L,0.701
PRKDC,PARP1,0.99
PRKDC,XPA,0.89
PRKDC,NSD2,0.748
PRKDC,DCLRE1B,0.804
PRKDC,DNA2,0.649
PRKDC,FANCA,0.555
PRKDC,RPA2,0.961
PRKDC,FZR1,0.423
PRKDC,CHEK1,0.932
PRKDC,MED13,0.404
PRKDC,LIG3,0.709
PRKDC,SETMAR,0.532
PRKDC,TMEM173,0.907
PRKDC,KIF20A,0.425
PRKDC,AURKB,0.487
PRKDC,H2AFX,0.989
PRKDC,HIST1H3J,0.721
PRKDC,GEN1,0.434
PRKDC,IGBP1,0.543
PRKDC,NHEJ1,0.995
PRKDC,RAD51C,0.6
PRKDC,UBE2I,0.408
PRKDC,HELLS,0.487
PRKDC,TIMELESS,0.421
PRKDC,DHFR,0.416
PRKDC,RRM2,0.486
PRKDC,RECQL4,0.648
PRKDC,MRE11,0.908
PRKDC,NCOA6,0.491
PRKDC,PCNA,0.562
PRKDC,RANBP1,0.444
PRKDC,FBLL1,0.561
PRKDC,HIST1H2BH,0.662
PRKDC,XRCC3,0.75
PRKDC,CENPA,0.442
PRKDC,RAD51,0.776
PRKDC,BRCA1,0.919
PRKDC,FCF1,0.54
PRKDC,TOP2A,0.456
PRKDC,CDKN2D,0.922
PRKDC,FLNA,0.414
PRKDC,CDC25C,0.485
PRKDC,SMC1A,0.4
PRKDC,CETN2,0.93
PRKDC,ILF3,0.693
GRHPR,FAM20A,0.465
PRKDC,TDP1,0.951
PRKDC,IMP3,0.554
GRHPR,CLYBL,0.409
GRHPR,PGM1,0.734
GRHPR,GLO1,0.943
PRKDC,XRCC4,0.999
GRHPR,HOGA1,0.992
GRHPR,SHMT1,0.49
GRHPR,GCSH,0.419
ZNF491,SPATA22,0.52
UBA6,HDLBP,0.751
UBA6,UBQLN4,0.433
UBA6,UBE2T,0.684
UBA6,UCHL5,0.405
UBA6,UBC,0.952
UBA6,UBE2O,0.951
UBA6,UBE2I,0.659
UBA6,UFC1,0.536
UBA6,UBE2C,0.971
UBA6,SMS,0.693
UBA6,UBE2E3,0.948
UBA6,CDC27,0.524
UBA6,ATG7,0.966
UBA6,TSN,0.65
PFAS,GCSH,0.577
PFAS,SHMT1,0.699
UBA6,UBA7,0.908
PFAS,GSPT1,0.423
PFAS,SP100,0.423
PFAS,MRPS6,0.511
PFAS,HOGA1,0.413
PFAS,CLYBL,0.421
PFAS,TTF2,0.598
PFAS,PRPS2,0.504
PFAS,SEPHS1,0.693
PFAS,GTPBP3,0.406
PFAS,MT-CO1,0.59
PFAS,GNAS,0.629
PFAS,MTHFD2L,0.513
PFAS,GALE,0.495
C17orf53,RIBC2,0.504
C17orf53,ARHGAP11A,0.451
C17orf53,C18orf54,0.603
C17orf53,C9orf40,0.414
C17orf53,DSCC1,0.486
C17orf53,FIGNL1,0.465
C17orf53,C3orf14,0.53
C17orf53,RNASEH2B,0.43
C17orf53,ZNF788,0.504
C17orf53,FAM72B,0.465
C17orf53,POLE3,0.409
C17orf53,DCDC1,0.53
AURKB,HELLS,0.557
AURKB,TIMELESS,0.645
AURKB,CDC27,0.862
AURKB,RRM2,0.95
C17orf53,CCDC150,0.636
C17orf53,SUPT6H,0.493
C17orf53,ZNF367,0.516
C17orf53,UBALD2,0.616
C17orf53,GSTCD,0.476
AURKB,RACGAP1,0.998
AURKB,CENPP,0.542
AURKB,DTL,0.839
AURKB,CENPI,0.741
AURKB,CBX1,0.586
AURKB,PCNA,0.757
AURKB,E2F1,0.509
AURKB,HIST1H3J,0.491
AURKB,STMN1,0.964
AURKB,RFC5,0.436
AURKB,NEK2,0.92
AURKB,SGO2,0.881
AURKB,MCM8,0.413
AURKB,RECQL4,0.656
AURKB,E2F8,0.815
AURKB,MCM10,0.836
AURKB,NUP43,0.645
AURKB,CENPK,0.612
AURKB,RBM12B,0.522
AURKB,HMGA1,0.403
AURKB,POLA1,0.437
AURKB,UBE2I,0.948
AURKB,TYMS,0.937
AURKB,TACC3,0.974
AURKB,LMNB2,0.53
AURKB,NCAPD3,0.773
AURKB,ERCC6L,0.73
AURKB,ANAPC7,0.656
AURKB,STIL,0.674
AURKB,ECT2,0.942
AURKB,SKA2,0.41
AURKB,HMMR,0.867
AURKB,CDKN3,0.901
AURKB,KPNA2,0.718
AURKB,CDC25C,0.88
AURKB,ARHGAP11A,0.729
AURKB,CENPA,0.999
AURKB,CEP55,0.917
AURKB,SKA3,0.871
AURKB,CDCA3,0.926
AURKB,DEPDC1,0.766
AURKB,FAM83D,0.746
AURKB,CENPW,0.73
AURKB,INCENP,0.999
AURKB,CENPF,0.928
AURKB,DUT,0.832
AURKB,DSCC1,0.552
AURKB,ZWINT,0.862
AURKB,CENPT,0.807
AURKB,NCAPG2,0.675
AURKB,RFC4,0.87
AURKB,HJURP,0.925
AURKB,RANGAP1,0.724
AURKB,CNTRL,0.413
AURKB,PPP1CC,0.979
AURKB,E2F7,0.579
AURKB,CHAF1B,0.522
AURKB,KIF20B,0.785
AURKB,CKS2,0.876
AURKB,DSN1,0.833
AURKB,CDC23,0.707
AURKB,TCF19,0.886
AURKB,PPP2R5D,0.931
AURKB,KNL1,0.916
AURKB,PBK,0.91
AURKB,PARPBP,0.438
AURKB,GSG2,0.901
AURKB,CKAP5,0.791
AURKB,RAD51,0.758
AURKB,E2F2,0.507
AURKB,MAPRE1,0.862
AURKB,NUSAP1,0.96
AURKB,ORC1,0.77
AURKB,RFC3,0.683
AURKB,ARHGAP11B,0.442
AURKB,BRCA1,0.643
AURKB,SLC29A1,0.652
AURKB,CDKN2D,0.688
AURKB,TOP2A,0.985
AURKB,CDC45,0.938
AURKB,CENPN,0.868
AURKB,CPEB1,0.525
AURKB,UBC,0.722
AURKB,TTK,0.966
AURKB,RAD52,0.443
AURKB,ASPM,0.977
AURKB,CDCA2,0.834
AURKB,NCAPD2,0.99
AURKB,PTTG1,0.994
AURKB,PRIM1,0.674
AURKB,BRCA2,0.836
AURKB,BUB3,0.91
AURKB,BLM,0.536
AURKB,KIF14,0.911
AURKB,CDK1,0.98
AURKB,CDC42SE2,0.628
AURKB,POLD1,0.424
AURKB,RCC1,0.606
AURKB,CDC7,0.586
AURKB,MIS12,0.924
AURKB,MCM3,0.842
AURKB,PPP2R2B,0.489
AURKB,IQGAP3,0.472
AURKB,CKAP2,0.864
AURKB,UBE2C,0.979
AURKB,RASSF1,0.409
AURKB,GAS2L3,0.505
AURKB,KIF24,0.441
AURKB,CDCA8,0.999
AURKB,CEP192,0.412
AURKB,KNTC1,0.765
AURKB,PRC1,0.971
AURKB,HAUS6,0.463
AURKB,DNMT1,0.517
AURKB,GTSE1,0.9
AURKB,DIAPH3,0.545
AURKB,CIT,0.497
AURKB,CDC16,0.749
AURKB,CDK3,0.452
AURKB,WDHD1,0.646
AURKB,ING5,0.521
AURKB,SUV39H1,0.53
AURKB,MKI67,0.919
AURKB,FZR1,0.921
AURKB,RPA2,0.435
AURKB,CENPJ,0.42
AURKB,BORA,0.845
AURKB,CDC20,0.998
AURKB,CHEK1,0.813
AURKB,SPC24,0.931
AURKB,FAM72A,0.435
AURKB,ANAPC1,0.73
AURKB,PARP1,0.554
AURKB,CENPO,0.509
AURKB,CEP152,0.407
AURKB,NUP50,0.923
AURKB,NDC1,0.923
AURKB,HIST1H4E,0.464
AURKB,KIF20A,0.999
AURKB,H2AFX,0.628
AURKB,DCTN1,0.53
AURKB,LBR,0.486
AURKB,KIF15,0.961
AURKB,UHRF1,0.903
AURKB,EXO1,0.776
AURKB,CEP97,0.418
AURKB,KIF4A,0.97
AURKB,DNMT3B,0.409
AURKB,KIFC1,0.956
AURKB,RAN,0.494
AURKB,SPAG5,0.954
AURKB,KIF18B,0.892
AURKB,EZH2,0.632
AURKB,UBE2T,0.697
AURKB,BIRC2,0.728
AURKB,PCNT,0.616
AURKB,WDR62,0.536
AURKB,ARHGEF39,0.526
AURKB,KIF2C,0.999
AURKB,CDCA4,0.44
AURKB,FOXM1,0.949
NSD3,NLGN1,0.41
NSD3,PRDM6,0.444
AURKB,CALM1,0.53
AURKB,FIGNL1,0.568
AURKB,CCNF,0.798
NSD3,POLA1,0.468
NSD3,KDM4D,0.608
NSD3,HIST1H4E,0.879
AURKB,RAD54L,0.732
NSD3,P4HTM,0.405
NSD3,BRD2,0.689
NSD3,EZH2,0.449
NSD3,HOXA9,0.42
NSD3,KIF20A,0.452
NSD3,HIST1H3J,0.837
NSD3,PROSC,0.521
NSD3,RAB11FIP1,0.499
NSD3,SETMAR,0.402
NSD3,WDR5,0.708
NSD3,TM2D2,0.486
NSD3,SMYD3,0.69
NSD3,SMC5,0.408
NSD3,HIST1H3G,0.837
NSD3,H2AFY,0.743
SENP3,UBE2I,0.824
NSD3,ZNF703,0.451
SENP3,SMC5,0.43
NSD3,ASH2L,0.801
NSD3,JMJD6,0.653
SENP3,MOV10,0.69
SENP3,RAD51,0.412
SENP3,CDCA8,0.728
SENP3,ASH2L,0.621
SENP3,RANGAP1,0.771
SENP3,KPNA2,0.471
SENP3,WDR5,0.977
SENP3,PSRC1,0.418
VAMP2,ERC1,0.495
VAMP2,CALM1,0.41
VAMP2,SHMT1,0.426
VAMP2,SYT12,0.687
VAMP2,RAP2B,0.502
VAMP2,SYTL4,0.508
VAMP2,NAPG,0.705
VAMP2,STON2,0.525
VAMP2,VTI1A,0.872
VAMP2,ARRB1,0.62
VAMP2,SNCG,0.542
VAMP2,STXBP4,0.955
VAMP2,UNC13B,0.985
VAMP2,TGFBRAP1,0.41
VAMP2,DVL1,0.445
VAMP2,TRIP10,0.9
VAMP2,AP1M1,0.666
VAMP2,LAMP1,0.466
VAMP2,NAPB,0.818
VAMP2,ASIP,0.9
VAMP2,STX2,0.992
VAMP2,SYT5,0.936
VAMP2,SLC2A4,0.975
VAMP2,UNC13A,0.743
VAMP2,RIMS1,0.952
VAMP2,PICALM,0.862
VAMP2,VTI1B,0.916
GRINA,TMEM41B,0.464
GRINA,GPR19,0.459
GRINA,CLASP2,0.481
GBA,SYT12,0.463
GBA,LAMP1,0.576
GRINA,EPB41L1,0.469
GRINA,SREBF2,0.609
GBA,ACER2,0.926
GBA,PARK2,0.859
GBA,FAM47E,0.444
GBA,CTSA,0.484
GBA,IGSF3,0.555
GBA,TFEB,0.508
GBA,NPC2,0.472
GBA,STK39,0.655
GBA,PLA2G6,0.563
GBA,SLC45A3,0.577
GBA,AMY2B,0.436
GBA,CCT6B,0.621
GBA,THBS3,0.631
GBA,SMPD4,0.71
GBA,CERS6,0.937
GBA,RAB39B,0.414
PPFIBP1,GRIP1,0.536
GBA,SMPD1,0.903
PPFIBP1,TPM3,0.435
PPFIBP1,RIC8A,0.41
PPFIBP1,ERC1,0.643
PPFIBP1,PTPRD,0.866
PPFIBP1,KAZN,0.511
TOLLIP,IRAK1,0.999
PPFIBP1,AP1M1,0.601
TOLLIP,SARM1,0.539
PPFIBP1,DCTN1,0.455
TOLLIP,TOM1,0.998
TOLLIP,IL6,0.455
PPFIBP1,DAB1,0.403
TOLLIP,RANGAP1,0.459
TOLLIP,TIRAP,0.967
TOLLIP,UBC,0.846
TOLLIP,TICAM2,0.47
TOLLIP,CACTIN,0.544
TOLLIP,OPTN,0.432
RNF31,UBE2T,0.438
RNF31,TRAF1,0.778
RNF31,IRAK1,0.555
RNF31,RBCK1,0.999
RNF31,TNIP1,0.467
RNF31,PARK2,0.592
RNF31,BIRC2,0.975
RNF31,TRADD,0.839
RNF31,OPTN,0.52
RNF31,UBC,0.987
METAP1D,TMEM203,0.54
RNF31,MAP3K1,0.415
COQ8B,PDSS2,0.886
COQ8B,MT-CYB,0.499
COQ8B,APOL1,0.457
COQ8B,COL4A3,0.405
METAP1D,PITRM1,0.414
METAP1D,NMD3,0.56
METAP1D,C1orf101,0.422
METAP1D,PPP5D1,0.448
METAP1D,SDAD1,0.494
METAP1D,NAA40,0.574
TMEM25,S100PBP,0.523
CREG2,TNFRSF11A,0.422
CREG2,SH3TC2,0.485
CREG2,CLASP2,0.441
CREG2,C3orf70,0.459
TMEM25,TMEM45A,0.523
TYMS,CDC25C,0.524
TMEM25,TACR2,0.525
TYMS,RAD51C,0.408
TYMS,ORC1,0.72
TYMS,NUSAP1,0.893
TYMS,GCSH,0.592
TMEM25,SEZ6L2,0.43
TMEM25,TMEM91,0.629
TMEM25,RIMS1,0.401
TYMS,XRCC3,0.493
TYMS,PBK,0.858
TYMS,SLC29A1,0.601
TYMS,TOP2A,0.948
TYMS,BRCA1,0.586
TYMS,CKS2,0.909
TYMS,RFC3,0.637
TYMS,CENPA,0.818
TYMS,HJURP,0.727
TYMS,CHAF1B,0.726
TYMS,E2F2,0.416
TYMS,RAD51,0.766
TYMS,DEPDC1,0.415
TYMS,FAM83D,0.426
TYMS,CENPF,0.799
TYMS,MTHFD2L,0.961
TYMS,CBS,0.573
TYMS,KPNA2,0.566
TYMS,CEP55,0.86
TYMS,E2F8,0.519
TYMS,ECT2,0.4
TYMS,CDCA3,0.535
TYMS,SKA3,0.569
TYMS,NCAPG2,0.628
TYMS,DUT,0.998
TYMS,ALK,0.428
TYMS,DSCC1,0.784
TYMS,MCM10,0.702
TYMS,CENPK,0.401
TYMS,GINS3,0.542
TYMS,PRPS2,0.537
TYMS,RFC4,0.93
TYMS,SARDH,0.475
TYMS,E2F7,0.537
TYMS,RFC5,0.554
TYMS,HMMR,0.821
TYMS,TIMELESS,0.637
TYMS,ZWINT,0.842
TYMS,CDKN3,0.82
TYMS,HELLS,0.557
TYMS,RRM2,0.973
TYMS,MCM8,0.529
TYMS,RACGAP1,0.696
TYMS,POLA1,0.938
TYMS,DHFR,0.999
TYMS,DTL,0.871
TYMS,NCAPD3,0.57
TYMS,UBE2T,0.746
TYMS,E2F1,0.952
TYMS,NEK2,0.41
TYMS,STMN1,0.696
TYMS,EZH2,0.489
TYMS,KIF15,0.708
TYMS,EXO1,0.805
TYMS,SHMT1,0.991
TYMS,RAD54L,0.79
TYMS,UHRF1,0.48
TYMS,KIFC1,0.407
TYMS,SPAG5,0.69
TYMS,POLE3,0.484
TYMS,DNMT3B,0.415
TYMS,UBQLN4,0.664
TYMS,FOXM1,0.691
TYMS,RPA2,0.787
TYMS,CDC20,0.929
TYMS,PCNA,0.964
TYMS,DNAJC9,0.415
TYMS,CHEK1,0.931
TYMS,DNMT1,0.513
TYMS,KIF14,0.54
TYMS,KIF20A,0.842
TYMS,H2AFX,0.454
TYMS,CENPO,0.476
TYMS,CDC7,0.555
TYMS,KIF2C,0.821
TYMS,CDK1,0.985
TYMS,MIS12,0.815
TYMS,PPCDC,0.847
TYMS,PRC1,0.859
TYMS,CDK3,0.683
TYMS,BLM,0.405
TYMS,CDCA8,0.83
TYMS,MKI67,0.717
TYMS,KNTC1,0.592
TYMS,MCM3,0.94
TYMS,WDHD1,0.799
TYMS,NCAPD2,0.505
TYMS,GLDC,0.678
TYMS,KIF4A,0.628
TYMS,HDDC3,0.44
TYMS,UBE2C,0.95
TYMS,ASPM,0.872
TYMS,PTTG1,0.881
KCNG2,KCNIP4,0.413
TYMS,PRIM1,0.937
TYMS,POLD1,0.645
TYMS,UFC1,0.634
TYMS,CENPN,0.678
TYMS,CDCA2,0.617
KCNG2,KCND3,0.556
KCNG2,RPS18,0.404
KCNG2,KCNS3,0.578
KCNG2,KCNAB2,0.694
TYMS,CDC45,0.947
TYMS,TTK,0.851
KCNG2,TYW3,0.626
CHAF1B,CDCA8,0.617
CHAF1B,CDK1,0.521
CHAF1B,E2F8,0.41
CHAF1B,BLM,0.479
CHAF1B,MCM10,0.665
CHAF1B,PRC1,0.723
CHAF1B,WDHD1,0.857
CHAF1B,POLA1,0.898
CHAF1B,HIST1H3G,0.568
CHAF1B,SMC6,0.47
CHAF1B,KNTC1,0.403
CHAF1B,MCM3,0.859
CHAF1B,CDKN3,0.539
CHAF1B,RACGAP1,0.417
CHAF1B,RRM2,0.595
CHAF1B,CRYZL1,0.436
CHAF1B,DTL,0.68
CHAF1B,CDC45,0.861
CHAF1B,HELLS,0.543
CHAF1B,TIMELESS,0.468
CHAF1B,SMC5,0.653
CHAF1B,NEK2,0.43
CHAF1B,ASPM,0.407
CHAF1B,MCM8,0.594
CHAF1B,KIF15,0.465
CHAF1B,EXO1,0.601
CHAF1B,POLD1,0.639
CHAF1B,CENPA,0.608
CHAF1B,HJURP,0.644
CHAF1B,RFC5,0.554
CHAF1B,CBX1,0.708
CHAF1B,PCNA,0.983
CHAF1B,NCAPD2,0.647
CHAF1B,HIST1H3J,0.953
CHAF1B,KIF2C,0.469
CHAF1B,PRIM1,0.801
CHAF1B,PBK,0.618
CHAF1B,KIFC1,0.427
CHAF1B,TTK,0.57
CHAF1B,FOXM1,0.402
CHAF1B,RAD51,0.58
CHAF1B,TOP2A,0.486
CHAF1B,NCAPG2,0.573
CHAF1B,RFC4,0.764
CHAF1B,DNAJC9,0.612
CHAF1B,CENPF,0.508
CHAF1B,DSCC1,0.657
CHAF1B,HIST1H4E,0.564
CHAF1B,KIF20A,0.629
CHAF1B,UHRF1,0.459
CHAF1B,CHEK1,0.638
CHAF1B,CDC20,0.461
CHAF1B,RAD54L,0.524
CHAF1B,CEP55,0.408
CHAF1B,NUSAP1,0.512
CHAF1B,ORC1,0.65
CHAF1B,SMC1A,0.468
SYNE4,LMNB2,0.664
SYNE4,LBR,0.461
SYNE4,KLC3,0.628
BAIAP2,RAB40B,0.677
BAIAP2,SRGAP2,0.428
BAIAP2,PCNT,0.416
BAIAP2,BCAS3,0.567
BAIAP2,LZIC,0.448
BAIAP2,FAM198A,0.4
BAIAP2,DIAPH3,0.905
BAIAP2,IQSEC2,0.584
BAIAP2,AP2A2,0.533
BAIAP2,ACTG1,0.821
TLK2,FCF1,0.427
BAIAP2,PATJ,0.523
TLK2,TBC1D25,0.512
BAIAP2,TRIP10,0.459
BAIAP2,SLITRK2,0.509
TLK2,SDAD1,0.428
TLK2,MCM3,0.468
BIN1,APOM,0.56
TLK2,AFF3,0.665
BIN1,DNM3,0.54
BIN1,CALM1,0.409
BIN1,SAA1,0.54
BIN1,SRPK1,0.414
PITPNA,SEC14L1,0.493
BIN1,PLS1,0.425
BIN1,HDLBP,0.54
BIN1,EHD3,0.651
BIN1,LCP1,0.425
BIN1,SLC24A4,0.752
BIN1,AP2A2,0.691
BIN1,APOL1,0.54
BIN1,EXOC3L2,0.702
BIN1,EHD1,0.668
BIN1,TRIP10,0.584
BIN1,APOO,0.54
BIN1,E2F1,0.503
BIN1,PICALM,0.993
BIN1,ACTG1,0.531
RMI1,USP1,0.42
PITPNA,STAT4,0.902
PITPNA,MAP3K1,0.444
RMI1,DCLRE1B,0.581
RMI1,FANCB,0.949
RMI1,RHNO1,0.604
RMI1,RAD54L,0.52
RMI1,XRCC3,0.865
RMI1,TOP2A,0.692
RMI1,BRCA1,0.891
RMI1,PIF1,0.772
RMI1,DSCC1,0.424
RMI1,MSH5,0.655
RMI1,RAD51,0.954
RMI1,ZGRF1,0.446
RMI1,XRCC2,0.669
RMI1,RAD51C,0.854
RMI1,CDK1,0.455
RMI1,UBE2I,0.43
RMI1,EME1,0.979
RMI1,EXO1,0.953
RMI1,RAD54B,0.682
RMI1,BLM,0.999
RMI1,GEN1,0.985
RMI1,UBE2T,0.932
RMI1,RFC3,0.684
RMI1,RFC4,0.758
RMI1,SMC5,0.807
RMI1,TTK,0.51
RMI1,CHEK1,0.813
RMI1,RPA2,0.915
RMI1,FANCA,0.999
RMI1,DNA2,0.989
RMI1,UBC,0.9
RMI1,WDHD1,0.443
RMI1,RAD51B,0.816
RMI1,RAD52,0.933
RMI1,SMC6,0.661
RMI1,PRIM1,0.549
RMI1,POLD1,0.923
RMI1,ERCC6L,0.956
RMI1,FANCG,0.939
RMI1,PCNA,0.919
RMI1,MRE11,0.809
RMI1,POLE3,0.91
RMI1,RECQL4,0.807
PLXND1,RND2,0.995
PLXND1,GIPC1,0.845
RMI1,TIMELESS,0.711
RMI1,BRCA2,0.835
RMI1,RFC5,0.706
RMI1,RBBP8,0.848
PLXND1,NTRK1,0.541
PLXND1,SEMA5B,0.888
PLXND1,SEMA4A,0.998
PLXND1,ARHGEF10L,0.428
PLXND1,GSTO2,0.502
FKBP10,TDRD9,0.453
TIGD2,ZNF780B,0.465
TIGD2,RASAL3,0.405
TIGD2,TMEM91,0.459
TIGD2,ATP5SL,0.452
FKBP10,HENMT1,0.433
FKBP10,CALM1,0.605
FKBP10,COL5A2,0.477
FKBP10,SRRM3,0.62
FKBP10,COA7,0.503
PLXND1,MICAL1,0.515
TIGD2,CNTD2,0.466
FKBP10,TDRKH,0.465
FKBP10,RCC1L,0.518
FKBP10,CRTAP,0.874
FKBP10,NFATC4,0.409
FKBP10,TDRD12,0.471
MET,MKI67,0.415
MET,IL6,0.893
MET,NLGN3,0.419
MET,LAMB2,0.905
MET,EZH2,0.445
MET,FZD8,0.432
MET,PDGFA,0.715
MET,SEMA4A,0.497
MET,RAB11FIP1,0.405
FKBP10,TMEM38B,0.763
MET,PTGS2,0.477
MET,SEMA5B,0.5
MET,PAK4,0.927
MET,STAT5A,0.554
MET,NTRK1,0.515
MET,NTF4,0.645
MET,UBC,0.914
MET,CD44,0.993
MET,ALK,0.509
MET,CENPW,0.52
MET,SHC3,0.826
MET,KRT18,0.403
MET,NGF,0.712
SLC36A4,CDH8,0.453
SLC36A4,VMA21,0.403
MET,ITGA6,0.945
MET,EZR,0.407
MET,BCAR1,0.939
MET,AFP,0.56
SLC36A4,IGSF9,0.483
SLC36A4,C3orf14,0.437
SLC36A4,RRAGC,0.418
SLC36A4,R3HCC1L,0.426
SLC36A4,SLC38A10,0.413
EID2B,NSMCE4A,0.77
EID2B,MFSD11,0.486
APOL1,CST3,0.454
APOL1,APOO,0.709
APOL1,HDLBP,0.541
APOL1,SAA1,0.698
APOL1,CD163,0.549
TSIX,PAX6,0.415
APOL1,APOM,0.898
TNIP1,IRAK1,0.49
TSIX,EZH2,0.638
TNIP1,TRAF1,0.651
TNIP1,RBCK1,0.473
TNIP1,BIRC2,0.433
TSIX,DNMT3B,0.561
TNIP1,STAT4,0.561
TNIP1,BANK1,0.557
TNIP1,SPOCD1,0.433
TNIP1,TYK2,0.489
TNIP1,TRADD,0.422
TNIP1,LCE3D,0.457
GYS1,ENPP1,0.906
GYS1,UBC,0.908
GYS1,SDHAF3,0.564
TNIP1,UBC,0.879
TNIP1,HLA-C,0.509
TNIP1,OPTN,0.874
GYS1,ACADVL,0.401
TNIP1,IRF5,0.614
GYS1,TMPRSS6,0.448
GYS1,FBP1,0.418
GYS1,PHKG1,0.493
GYS1,PGM5,0.541
GYS1,PGM1,0.728
GYS1,FRAT2,0.416
GYS1,SLC7A1,0.418
GYS1,NHLRC1,0.984
GYS1,EPM2A,0.932
GYS1,SLC2A4,0.544
GYS1,PPP1R3D,0.714
GYS1,ITIH3,0.452
GYS1,PPP1CC,0.953
GYS1,GPT2,0.45
ODF3L2,PAQR4,0.42
ODF3L2,ARHGAP45,0.437
ODF3L2,KIAA1586,0.556
ODF3L2,VPS9D1,0.451
GYS1,PASK,0.805
ODF3L2,C2CD4C,0.567
GYS1,GYG2,0.992
HINFP,SREBF2,0.578
HINFP,ERI2,0.492
HINFP,HIST1H4E,0.56
HINFP,PPP1R26,0.485
MRFAP1L1,MRFAP1,0.677
SCMH1,H2AFX,0.711
SCMH1,MBTD1,0.785
SCMH1,CETN2,0.902
SCMH1,BCORL1,0.485
SCMH1,PHF19,0.545
SCMH1,EP400,0.501
SCMH1,HIST1H2BH,0.6
SCMH1,EZH2,0.828
SCMH1,ZMYND12,0.649
SCMH1,CSNK2B,0.6
SCMH1,MAPKAPK3,0.902
SCMH1,UBE2I,0.919
SCMH1,CACYBP,0.511
